0.001382998	0.0001844
0.011470039	0.0003688
0.021557079	0.0003688
0.03164412	0.000553199
0.04173116	0.000553199
0.0518182	0.000737599
0.061905241	0.000737599
0.071992281	0.000921999
0.082079322	0.000921999
0.092166362	0.001106399
0.102253403	0.001106399
0.112340443	0.001290798
0.122427483	0.001290798
0.132514524	0.001475198
0.142601564	0.001475198
0.152688605	0.001659598
0.162775645	0.001843998
0.172862685	0.001843998
0.182949726	0.002028398
0.193036766	0.002212797
0.203123807	0.002397197
0.213210847	0.002397197
0.223297888	0.002581597
0.233384928	0.002765997
0.243471968	0.002950396
0.253559009	0.003134796
0.263646049	0.003319196
0.27373309	0.003503596
0.28382013	0.003687996
0.293907171	0.003872395
0.303994211	0.004241195
0.314081251	0.004425595
0.324168292	0.004609994
0.334255332	0.004978794
0.344342373	0.005163194
0.354429413	0.005531993
0.364516453	0.005900793
0.374603494	0.006085193
0.384690534	0.006453992
0.394777575	0.006822792
0.404864615	0.007191591
0.414951656	0.007560391
0.425038696	0.00792919
0.435125736	0.00848239
0.445212777	0.008851189
0.455299817	0.009219989
0.465386858	0.009773188
0.475473898	0.010141988
0.485560939	0.010695187
0.495647979	0.011063987
0.505735019	0.011617186
0.51582206	0.012170385
0.5259091	0.012539185
0.535996141	0.013092384
0.546083181	0.013645584
0.556170221	0.014014383
0.566257262	0.014567583
0.576344302	0.015120782
0.586431343	0.015489581
0.596518383	0.016042781
0.606605424	0.01641158
0.616692464	0.01678038
0.626779504	0.017149179
0.636866545	0.017517979
0.646953585	0.017886779
0.657040626	0.018071178
0.667127666	0.018255578
0.677214707	0.018255578
0.687301747	0.018255578
0.697388787	0.018255578
0.707475828	0.018071178
0.717562868	0.017886779
0.727649909	0.017517979
0.737736949	0.017149179
0.747823989	0.01659598
0.75791103	0.015858381
0.76799807	0.015120782
0.778085111	0.014383183
0.788172151	0.013461184
0.798259192	0.012354785
0.808346232	0.011248387
0.818433272	0.010141988
0.828520313	0.009035589
0.838607353	0.00792919
0.848694394	0.006822792
0.858781434	0.005716393
0.868868475	0.004794394
0.878955515	0.003872395
0.889042555	0.003134796
0.899129596	0.002397197
0.909216636	0.001659598
0.919303677	0.001290798
0.929390717	0.000737599
0.939477757	0.000553199
0.949564798	0.0003688
0.959651838	0.0001844
0.969738879	0
0.979825919	0
0.98991296	0
1	0
