0.001593372	0.001274697
0.011678287	0.001593372
0.021763202	0.001593372
0.031848118	0.001912046
0.041933033	0.00223072
0.052017949	0.00223072
0.062102864	0.002549395
0.07218778	0.002868069
0.082272695	0.002868069
0.092357611	0.003186743
0.102442526	0.003505417
0.112527441	0.003505417
0.122612357	0.003824092
0.132697272	0.004142766
0.142782188	0.004142766
0.152867103	0.00446144
0.162952019	0.004780115
0.173036934	0.005098789
0.183121849	0.005417463
0.193206765	0.005417463
0.20329168	0.005736138
0.213376596	0.006054812
0.223461511	0.006373486
0.233546427	0.006692161
0.243631342	0.007010835
0.253716258	0.007329509
0.263801173	0.007648184
0.273886088	0.008285532
0.283971004	0.008604207
0.294055919	0.008922881
0.304140835	0.009241555
0.31422575	0.009878904
0.324310666	0.010197578
0.334395581	0.010516252
0.344480496	0.011153601
0.354565412	0.011472275
0.364650327	0.012109624
0.374735243	0.012428298
0.384820158	0.013065647
0.394905074	0.013384321
0.404989989	0.01402167
0.415074905	0.014340344
0.42515982	0.014977693
0.435244735	0.015615041
0.445329651	0.015933716
0.455414566	0.016571064
0.465499482	0.017208413
0.475584397	0.017527087
0.485669313	0.018164436
0.495754228	0.018801785
0.505839144	0.019120459
0.515924059	0.019757808
0.526008974	0.020076482
0.53609389	0.02071383
0.546178805	0.021032505
0.556263721	0.021669853
0.566348636	0.021988528
0.576433552	0.022307202
0.586518467	0.022625876
0.596603382	0.022944551
0.606688298	0.022944551
0.616773213	0.023263225
0.626858129	0.023263225
0.636943044	0.023263225
0.64702796	0.023263225
0.657112875	0.023263225
0.667197791	0.022944551
0.677282706	0.022625876
0.687367621	0.022307202
0.697452537	0.021669853
0.707537452	0.021032505
0.717622368	0.020395156
0.727707283	0.019757808
0.737792199	0.018801785
0.747877114	0.017845762
0.757962029	0.016889739
0.768046945	0.015615041
0.77813186	0.014659018
0.788216776	0.013384321
0.798301691	0.012428298
0.808386607	0.011153601
0.818471522	0.009878904
0.828556438	0.008604207
0.838641353	0.007648184
0.848726268	0.006692161
0.858811184	0.005417463
0.868896099	0.004780115
0.878981015	0.003824092
0.88906593	0.003186743
0.899150846	0.002549395
0.909235761	0.001912046
0.919320676	0.001593372
0.929405592	0.001274697
0.939490507	0.000956023
0.949575423	0.000637349
0.959660338	0.000637349
0.969745254	0.000637349
0.979830169	0.000637349
0.989915085	0.000637349
1	0.000637349
