0.001415094	0.000471698
0.011501811	0.000754717
0.021588527	0.000754717
0.031675243	0.001037736
0.041761959	0.001037736
0.051848675	0.001037736
0.061935392	0.001320755
0.072022108	0.001320755
0.082108824	0.001320755
0.09219554	0.001603774
0.102282257	0.001603774
0.112368973	0.001886792
0.122455689	0.001886792
0.132542405	0.001886792
0.142629121	0.002169811
0.152715838	0.002169811
0.162802554	0.00245283
0.17288927	0.00245283
0.182975986	0.002735849
0.193062702	0.002735849
0.203149419	0.003018868
0.213236135	0.003018868
0.223322851	0.003301887
0.233409567	0.003584906
0.243496284	0.003584906
0.253583	0.003867925
0.263669716	0.004150943
0.273756432	0.004150943
0.283843148	0.004433962
0.293929865	0.004716981
0.304016581	0.005
0.314103297	0.005283019
0.324190013	0.005566038
0.33427673	0.005849057
0.344363446	0.006132075
0.354450162	0.006415094
0.364536878	0.006698113
0.374623594	0.007264151
0.384710311	0.00754717
0.394797027	0.007830189
0.404883743	0.008396226
0.414970459	0.008679245
0.425057176	0.008962264
0.435143892	0.009528302
0.445230608	0.009811321
0.455317324	0.010377358
0.46540404	0.010943396
0.475490757	0.011226415
0.485577473	0.011792453
0.495664189	0.012358491
0.505750905	0.012924528
0.515837621	0.013207547
0.525924338	0.013773585
0.536011054	0.014339623
0.54609777	0.01490566
0.556184486	0.015188679
0.566271203	0.015754717
0.576357919	0.016320755
0.586444635	0.016603774
0.596531351	0.017169811
0.606618067	0.01745283
0.616704784	0.018018868
0.6267915	0.018301887
0.636878216	0.018584906
0.646964932	0.018867925
0.657051649	0.019150943
0.667138365	0.019150943
0.677225081	0.019150943
0.687311797	0.019150943
0.697398513	0.019150943
0.70748523	0.018867925
0.717571946	0.018584906
0.727658662	0.018301887
0.737745378	0.017735849
0.747832095	0.017169811
0.757918811	0.016320755
0.768005527	0.015754717
0.778092243	0.01490566
0.788178959	0.013773585
0.798265676	0.012924528
0.808352392	0.011792453
0.818439108	0.010660377
0.828525824	0.009528302
0.83861254	0.008396226
0.848699257	0.007264151
0.858785973	0.006132075
0.868872689	0.005283019
0.878959405	0.004150943
0.889046122	0.003301887
0.899132838	0.002735849
0.909219554	0.002169811
0.91930627	0.001603774
0.929392986	0.001037736
0.939479703	0.000754717
0.949566419	0.000754717
0.959653135	0.000471698
0.969739851	0.000471698
0.979826568	0.000188679
0.989913284	0.000188679
1	0.000188679
