0.001674107	-0.067857143
0.011758207	-0.073214286
0.021842307	-0.078571429
0.031926407	-0.084821429
0.042010507	-0.091517857
0.052094607	-0.0984375
0.062178707	-0.105803571
0.072262807	-0.113392857
0.082346907	-0.120982143
0.092431006	-0.128571429
0.102515106	-0.135491071
0.112599206	-0.141294643
0.122683306	-0.145982143
0.132767406	-0.149553571
0.142851506	-0.152455357
0.152935606	-0.154910714
0.163019706	-0.156919643
0.173103806	-0.158705357
0.183187906	-0.160267857
0.193272006	-0.161607143
0.203356106	-0.162723214
0.213440206	-0.163616071
0.223524306	-0.164508929
0.233608405	-0.165178571
0.243692505	-0.165625
0.253776605	-0.166071429
0.263860705	-0.166294643
0.273944805	-0.166294643
0.284028905	-0.166071429
0.294113005	-0.165625
0.304197105	-0.165178571
0.314281205	-0.164508929
0.324365305	-0.163616071
0.334449405	-0.1625
0.344533505	-0.161383929
0.354617605	-0.160044643
0.364701705	-0.158258929
0.374785804	-0.156696429
0.384869904	-0.1546875
0.394954004	-0.152678571
0.405038104	-0.150446429
0.415122204	-0.147991071
0.425206304	-0.1453125
0.435290404	-0.142633929
0.445374504	-0.139732143
0.455458604	-0.136830357
0.465542704	-0.133482143
0.475626804	-0.130133929
0.485710904	-0.126785714
0.495795004	-0.123214286
0.505879104	-0.119419643
0.515963203	-0.115625
0.526047303	-0.111830357
0.536131403	-0.1078125
0.546215503	-0.103571429
0.556299603	-0.099330357
0.566383703	-0.095089286
0.576467803	-0.090625
0.586551903	-0.086160714
0.596636003	-0.081696429
0.606720103	-0.077232143
0.616804203	-0.072544643
0.626888303	-0.067857143
0.636972403	-0.063392857
0.647056503	-0.058705357
0.657140602	-0.054017857
0.667224702	-0.049330357
0.677308802	-0.044866071
0.687392902	-0.040401786
0.697477002	-0.0359375
0.707561102	-0.031473214
0.717645202	-0.027232143
0.727729302	-0.022991071
0.737813402	-0.018973214
0.747897502	-0.015178571
0.757981602	-0.011607143
0.768065702	-0.008035714
0.778149802	-0.004910714
0.788233902	-0.002008929
0.798318001	0.000669643
0.808402101	0.002901786
0.818486201	0.0046875
0.828570301	0.00625
0.838654401	0.007366071
0.848738501	0.008035714
0.858822601	0.008482143
0.868906701	0.008482143
0.878990801	0.008035714
0.889074901	0.007589286
0.899159001	0.006696429
0.909243101	0.005803571
0.919327201	0.0046875
0.929411301	0.003794643
0.9394954	0.002901786
0.9495795	0.002008929
0.9596636	0.001339286
0.9697477	0.000892857
0.9798318	0.000446429
0.9899159	0.000223214
1	0
